province,city,district,street,community,full_address,lat,lng
江西省,新余市,渝水区,城南街道,水务尚都2栋1单元,江西省新余市渝水区城南街道水务尚都2栋1单元,27.80179,114.95002
江西省,新余市,渝水区,,康盛世纪花园59栋1单元,江西省新余市渝水区康盛世纪花园59栋1单元,27.806966,114.926786
江西省,新余市,渝水区,新钢街道,望城小区4栋4单元,江西省新余市渝水区新钢街道望城小区4栋4单元,27.791994,114.92382
江西省,新余市,渝水区,城北街道,青泉花园16栋2单元,江西省新余市渝水区城北街道青泉花园16栋2单元,27.813801,114.917259
江西省,新余市,渝水区,城北街道,富花苑3栋1单元,江西省新余市渝水区城北街道富花苑3栋1单元,27.80889,114.9222
江西省,新余市,渝水区,城南街道,钻石花苑1栋2单元,江西省新余市渝水区城南街道钻石花苑1栋2单元,27.79505,114.936928
江西省,新余市,渝水区,,姚圩村委姚家村小组,江西省新余市渝水区姚圩镇姚圩村委姚家村小组,27.86203,115.231056
江西省,新余市,渝水区,城北街道,宏康花苑3幢1单元,江西省新余市城北街道宏康花苑3幢1单元,27.815069,114.908028
江西省,新余市,渝水区,城北街道,毛家管理处,江西省新余市布上村城北街道毛家管理处,27.833891,114.921478
江西省,新余市,渝水区,,仙来办事处珠珊管理处,江西省新余市珠珊村仙来办事处珠珊管理处,27.784121,114.952316
江西省,新余市,渝水区,,下村村委园下村精品小区,江西省新余市下村镇下村村委园下村精品小区,27.920799,114.954872
江西省,新余市,渝水区,城北街道,康盛世纪花园38栋,江西省新余市城北街道康盛世纪花园38栋,27.80645,114.926383
江西省,新余市,渝水区,城北街道,诺贝尔花园7栋2单元,江西省新余市城北街道诺贝尔花园7栋2单元,27.82222,114.923592
江西省,新余市,渝水区,城北街道,铁路五村丽景家苑1栋1单元,江西省新余市城北街道铁路五村丽景家苑1栋1单元,27.81296,114.930679
江西省,新余市,渝水区,城北街道,北湖花苑4栋2单元,江西省新余市渝水区城北街道北湖花苑4栋2单元,27.822359,114.932907
江西省,新余市,渝水区,城南街道,新澳国际1栋1单元,江西省新余市渝水区城南街道新澳国际1栋1单元,27.800301,114.950401
江西省,新余市,仙女湖区,,（超过14个字符）仰天岗办事处应星管理处应星安置小区20栋3单元,江西省新余市仰天岗办事处应星管理处应星安置小区20栋3单元,27.815331,114.885841
江西省,新余市,仙女湖区,,仰天岗办事处煤监局小区2栋东面单元,江西省新余市仙女湖区仰天岗办事处煤监局小区2栋东面单元,27.815479,114.885094
江西省,新余市,高新区,城北街道,暨阳翡翠城41栋1单元,江西省新余市城北街道暨阳翡翠城41栋1单元,27.83065,114.937798
江西省,新余市,高新区,,南岭村委杏坑村,江西省新余市马洪办事处南岭村委杏坑村,27.91535,115.00235
江西省,新余市,高新区,,,江西省新余市高新区城东办白水塘村委塘南村,27.815611,115.005432
江西省,新余市,高新区,城南街道,原商业局小区10栋2单元,江西省新余市高新区城南街道原商业局小区10栋2单元,27.79838,114.938881
江西省,新余市,高新区,城东办,凤凰城5栋2单元,江西省新余市高新区城东办凤凰城5栋2单元,27.827221,114.957092
江西省,新余市,高新区,,17栋2单元,江西省新余市高新区城东办竹仔村17栋2单元,27.812162,114.950836
黑龙江省,鹤岗市,工农区,,宇龙社区,黑龙江省鹤岗市工农区宇龙社区,47.332748,130.283279
黑龙江省,哈尔滨市,尚志市,前进街,致富委,黑龙江省哈尔滨市尚志市亚布力镇前进街致富委,44.932331,128.594147
黑龙江省,哈尔滨市,尚志市,,九丰家园小区,黑龙江省哈尔滨市尚志市亚布力镇九丰家园小区,44.930511,128.620544
黑龙江省,哈尔滨市,尚志市,,站前综合楼,黑龙江省哈尔滨市尚志市亚布力镇站前综合楼,44.929539,128.61496
黑龙江省,哈尔滨市,尚志市,,新建委,黑龙江省哈尔滨市尚志市亚布力镇新建委,44.932331,128.594147
黑龙江省,哈尔滨市,尚志市,,九丰家园小区,黑龙江省哈尔滨市尚志市亚布力九丰家园小区,44.930511,128.620544
黑龙江省,哈尔滨市,尚志市,,,黑龙江省哈尔滨市尚志市帽儿山镇孟家村板子房屯,45.174629,127.4674
黑龙江省,哈尔滨市,尚志市,,亚布力生态小区,黑龙江省哈尔滨市尚志市亚布力生态小区,44.93375,128.614197
黑龙江省,哈尔滨市,尚志市,和平路,,黑龙江省哈尔滨市尚志市亚布力镇和平路附近平房,44.932331,128.594147
黑龙江省,哈尔滨市,尚志市,,,黑龙江省哈尔滨市尚志市亚布力镇尚礼村双合屯,44.863419,128.544876
黑龙江省,哈尔滨市,尚志市,,生态小区,黑龙江省哈尔滨市尚志市亚布力镇生态小区,44.93375,128.614197
黑龙江省,哈尔滨市,尚志市,,林业局学子家园小区,黑龙江省哈尔滨市尚志市亚布力林业局学子家园小区,44.953110,128.616130
黑龙江省,哈尔滨市,道里区,,哈药路406号,黑龙江省哈尔滨市道里区哈药路406号,45.75946,126.59416
黑龙江省,哈尔滨市,道里区,,朝阳胡同5号楼,黑龙江省哈尔滨市道里区朝阳胡同5号楼,45.77692,126.62736
黑龙江省,哈尔滨市,道里区,,玫瑰湾小区D5栋,黑龙江省哈尔滨市道里区玫瑰湾小区D5栋,45.727783,126.5644
黑龙江省,哈尔滨市,道里区,,买卖街26号,黑龙江省哈尔滨市道里区买卖街26号,45.7676,126.63177
黑龙江省,哈尔滨市,道里区,,安定街93号,黑龙江省哈尔滨市道里区安定街93号,45.76116,126.60935
黑龙江省,哈尔滨市,道里区,和旺街,,黑龙江省哈尔滨市道里区新农镇和平村和旺街,45.663342,126.343353
黑龙江省,哈尔滨市,道里区,森林街,朝阳胡同小区,黑龙江省哈尔滨市道里区森林街朝阳胡同小区,45.777302,126.627533
黑龙江省,哈尔滨市,道里区,,海富康城小区,黑龙江省哈尔滨市道里区海富康城小区,45.740326,126.582649
黑龙江省,哈尔滨市,道里区,,买卖街23号,黑龙江省哈尔滨市道里区买卖街23号,45.76747,126.63234
黑龙江省,哈尔滨市,道里区,,河政花园46栋,黑龙江省哈尔滨市道里区河政花园46栋,45.751007,126.591942
黑龙江省,哈尔滨市,道里区,,翠湖天地璞园,黑龙江省哈尔滨市道里区翠湖天地璞园,45.729778,126.541908
黑龙江省,哈尔滨市,道里区,,透笼街32号1单元,黑龙江省哈尔滨市道里区透笼街32号1单元,45.76964,126.62793
黑龙江省,哈尔滨市,道里区,地工街62号,,黑龙江省哈尔滨市道里区地工街62号,45.754249,126.624053
黑龙江省,哈尔滨市,道里区,,寰宇天下小区,黑龙江省哈尔滨市道里区群力中海寰宇天下小区,45.723358,126.541473
黑龙江省,哈尔滨市,道里区,,丽水雅居A1栋,黑龙江省哈尔滨市道里区丽水雅居A1栋,45.73064,126.57996
黑龙江省,哈尔滨市,道里区,,地德里小区201栋,黑龙江省哈尔滨市道里区地德里小区201栋,45.751621,126.616562
黑龙江省,哈尔滨市,道里区,,地德里小区405栋,黑龙江省哈尔滨市道里区地德里小区405栋,45.751621,126.616562
黑龙江省,哈尔滨市,道里区,,民生尚都小区20栋,黑龙江省哈尔滨市道里区民生尚都小区20栋,45.719643,126.51326
黑龙江省,哈尔滨市,道里区,安心街138号,,黑龙江省哈尔滨市道里区安心街138号,45.75351,126.61671
黑龙江省,哈尔滨市,道里区,安静街道安静街82号,,黑龙江省哈尔滨市道里区安静街道安静街82号,45.75964,126.61338
黑龙江省,哈尔滨市,道里区,,民生尚都瑞园,黑龙江省哈尔滨市道里区民生尚都瑞园,45.719761,126.523285
黑龙江省,哈尔滨市,道里区,河政街,花园小区,黑龙江省哈尔滨市道里区河政街花园小区,45.759731,126.599411
黑龙江省,哈尔滨市,道里区,,群力招商贝肯山小区,黑龙江省哈尔滨市道里区群力招商贝肯山小区,45.744884,126.537048
黑龙江省,哈尔滨市,道里区,,群力翠湖天地翠园,黑龙江省哈尔滨市道里区群力翠湖天地翠园,45.730328,126.538483
黑龙江省,哈尔滨市,道里区,,群力招商贝肯山小区三期,黑龙江省哈尔滨市道里区群力招商贝肯山小区三期,45.739366,126.53761
黑龙江省,哈尔滨市,南岗区,七政街道,恒祥城小区3期5号楼2单元,黑龙江省哈尔滨市南岗区七政街道恒祥城小区3期5号楼2单元,45.734535,126.609741
黑龙江省,哈尔滨市,南岗区,,信恒现代城小区,黑龙江省哈尔滨市南岗区信恒现代城小区,45.758659,126.712723
黑龙江省,哈尔滨市,南岗区,,和兴路199号1栋6单元,黑龙江省哈尔滨市南岗区和兴路199号1栋6单元,45.734289,126.614355
黑龙江省,哈尔滨市,南岗区,文明街56号,文海溪畔小区,黑龙江省哈尔滨市南岗区文明街56号文海溪畔小区,45.74657,126.64823
黑龙江省,哈尔滨市,南岗区,,文景街111号小区,黑龙江省哈尔滨市南岗区文景街111号小区,45.74447,126.65027
黑龙江省,哈尔滨市,南岗区,,清明4道街162号,黑龙江省哈尔滨市南岗区清明4道街162号,45.73597,126.61295
黑龙江省,哈尔滨市,南岗区,,美馨家园小区,黑龙江省哈尔滨市南岗区美馨家园小区,45.663589,126.554718
黑龙江省,哈尔滨市,南岗区,,文景街59号,黑龙江省哈尔滨市南岗区文景街59号,45.73702,126.64955
黑龙江省,哈尔滨市,南岗区,,盟科涵舍1号楼,黑龙江省哈尔滨市南岗区盟科涵舍1号楼,45.70248,126.63735
黑龙江省,哈尔滨市,南岗区,,软件园小区,黑龙江省哈尔滨市南岗区软件园小区,45.74313,126.702202
黑龙江省,哈尔滨市,南岗区,西大直街351号,,黑龙江省哈尔滨市南岗区西大直街351号,45.73367,126.6157
黑龙江省,哈尔滨市,南岗区,,文化家园小区,黑龙江省哈尔滨市南岗区文化家园小区,45.776623,126.666931
黑龙江省,哈尔滨市,南岗区,汉兴街51号,八元小区,黑龙江省哈尔滨市南岗区汉兴街51号八元小区,45.73162,126.62618
黑龙江省,哈尔滨市,南岗区,,鲁商凤凰城,黑龙江省哈尔滨市南岗区鲁商凤凰城,45.684319,126.631897
黑龙江省,哈尔滨市,南岗区,,鲁商凤凰城,黑龙江省哈尔市滨南岗区鲁商凤凰城,45.684319,126.631897
黑龙江省,哈尔滨市,南岗区,,鲁商松江新城,黑龙江省哈尔滨市南岗区鲁商松江新城,45.680481,126.625267
黑龙江省,哈尔滨市,南岗区,,保利清华1号楼,黑龙江省哈尔滨市南岗区保利清华1号楼,45.718994,126.605614
黑龙江省,哈尔滨市,南岗区,,保利清华小区4号楼,黑龙江省哈尔滨市南岗区保利清华小区4号楼,45.719189,126.603668
黑龙江省,哈尔滨市,南岗区,,信恒现代城西栋,黑龙江省哈尔滨市南岗区信恒现代城西栋,45.758926,126.711502
黑龙江省,哈尔滨市,南岗区,,八元小区8号楼,黑龙江省哈尔滨市南岗区八元小区8号楼,45.732071,126.625473
黑龙江省,哈尔滨市,南岗区,,大众新城11栋,黑龙江省哈尔滨市南岗区大众新城11栋,45.69659,126.634644
黑龙江省,哈尔滨市,南岗区,,大众新城二期203栋,黑龙江省哈尔滨市南岗区大众新城二期203栋,45.693191,126.631418
黑龙江省,哈尔滨市,南岗区,文明街,文海西畔3号楼,黑龙江省哈尔滨市南岗区文明街文海西畔3号楼,45.745689,126.644836
黑龙江省,哈尔滨市,南岗区,,鲁商凤凰城2号楼,黑龙江省哈尔滨市南岗区鲁商凤凰城2号楼,45.684319,126.631897
黑龙江省,哈尔滨市,南岗区,保健路,大众新城小区二期,黑龙江省哈尔滨市南岗区保健路大众新城小区二期,45.693191,126.631418
黑龙江省,哈尔滨市,南岗区,振兴街80号,,黑龙江省哈尔滨市南岗区振兴街80号,45.72045,126.61401
黑龙江省,哈尔滨市,南岗区,,科大小区,黑龙江省哈尔滨市南岗区科大小区,45.715702,126.627457
黑龙江省,哈尔滨市,南岗区,燎原街道,军工龙军小区,黑龙江省哈尔滨市南岗区燎原街道军工龙军小区,45.772888,126.672462
黑龙江省,哈尔滨市,南岗区,鼎新三道街42号,,黑龙江省哈尔滨市南岗区鼎新三道街42号,45.76723,126.66592
黑龙江省,哈尔滨市,南岗区,,金域蓝城小区,黑龙江省哈尔滨市南岗区金域蓝城小区,45.714966,126.590721
黑龙江省,哈尔滨市,南岗区,华山北路110号,锋华城,黑龙江省哈尔滨市南岗区华山北路110号锋华城,45.76492,126.67901
黑龙江省,哈尔滨市,南岗区,,拉林小区,黑龙江省哈尔滨市南岗区拉林小区,45.747608,126.69928
黑龙江省,哈尔滨市,阿城区,,交通家园小区,黑龙江省哈尔滨市阿城区交通家园小区,45.55228,126.977509
黑龙江省,哈尔滨市,阿城区,金都社区,金都首府2号楼,黑龙江省哈尔滨市阿城区金都社区金都首府2号楼,45.529343,126.972633
黑龙江省,哈尔滨市,阿城区,,金都首府小区,黑龙江省哈尔滨市阿城区金都首府小区,45.530079,126.971931
黑龙江省,哈尔滨市,巴彦县,,,黑龙江省哈尔滨市巴彦县华山乡少陵村,46.185219,127.351639
黑龙江省,哈尔滨市,巴彦县,,,黑龙江省哈尔滨市巴彦县西集镇春发村,46.172901,127.238586
黑龙江省,哈尔滨市,巴彦县,,人寿保险小区,黑龙江省哈尔滨市巴彦县巴彦镇人寿保险小区,46.084511,127.406281
黑龙江省,哈尔滨市,巴彦县,,金泰家园1期,黑龙江省哈尔滨市巴彦县西集镇金泰家园1期,46.150051,127.175888
黑龙江省,哈尔滨市,方正县,,爱建宜居4号楼,黑龙江省哈尔滨市方正县方正镇爱建宜居4号楼,45.837818,128.82608
黑龙江省,哈尔滨市,方正县,前进街,同庆小区2号楼,黑龙江省哈尔滨市方正县方正镇前进街同庆小区2号楼,45.844734,128.829636
黑龙江省,哈尔滨市,方正县,,龙兴小区2期4号楼,黑龙江省哈尔滨市方正县方正镇龙兴小区2期4号楼,45.839851,128.828583
黑龙江省,哈尔滨市,方正县,,博汇小区,黑龙江省哈尔滨市方正县方正镇博汇小区,45.834419,128.83432
黑龙江省,哈尔滨市,方正县,,博汇阳光小区,黑龙江省哈尔滨市方正县博汇阳光小区,45.846992,128.832199
黑龙江省,哈尔滨市,方正县,,博汇阳光小区,黑龙江省哈尔滨市方正县方正镇博汇阳光小区,45.846992,128.832199
黑龙江省,哈尔滨市,双城区,新兴街道,新红村,黑龙江省哈尔滨市双城区新兴街道新红村,45.537331,126.528221
黑龙江省,哈尔滨市,双城区,,银行名苑小区,黑龙江省哈尔滨市双城区银行名苑小区,45.37109,126.313011
黑龙江省,哈尔滨市,香坊区,,亚麻小区二道街10栋1单元,黑龙江省哈尔滨市香坊区亚麻小区二道街10栋1单元,45.735432,126.668411
黑龙江省,哈尔滨市,香坊区,,农大教师公寓6栋1单元,黑龙江省哈尔滨市香坊区农大教师公寓6栋1单元,45.743179,126.734238
黑龙江省,哈尔滨市,香坊区,,富水路122号3单元,黑龙江省哈尔滨市香坊区富水路122号3单元,45.74285,126.70301
黑龙江省,哈尔滨市,香坊区,木材东街,河畔花园2栋,黑龙江省哈尔滨市香坊区木材东街河畔花园2栋,45.723412,126.723923
黑龙江省,哈尔滨市,香坊区,木材街,河畔花园2栋1单元,黑龙江省哈尔滨市香坊区木材街河畔花园2栋1单元,45.723412,126.723923
黑龙江省,哈尔滨市,香坊区,赣水路,龙房小区3号楼5单元,黑龙江省哈尔滨市香坊区赣水路龙房小区3号楼5单元,45.73922,126.69936
黑龙江省,哈尔滨市,香坊区,亚麻二道街,亚麻小区,黑龙江省哈尔滨市香坊区亚麻二道街亚麻小区,45.735432,126.668411
黑龙江省,哈尔滨市,香坊区,公滨路574号,恒祥中山小区,黑龙江省哈尔滨市香坊区公滨路574号恒祥中山小区,45.72559,126.67191
黑龙江省,哈尔滨市,香坊区,,农大教师公寓,黑龙江省哈尔滨市香坊区农大教师公寓,45.743179,126.734238
黑龙江省,哈尔滨市,香坊区,,和兴路19号,黑龙江省哈尔滨市香坊区和兴路19号,45.7225,126.64667
黑龙江省,哈尔滨市,香坊区,,城东新居小区,黑龙江省哈尔滨市香坊区城东新居小区,45.732456,126.728043
黑龙江省,哈尔滨市,香坊区,,香溪花园,黑龙江省哈尔滨市香坊区香溪花园,45.729301,126.669083
黑龙江省,哈尔滨市,香坊区,,黎明荣府小区,黑龙江省哈尔滨市香坊区黎明荣府小区,45.687138,126.679024
黑龙江省,哈尔滨市,香坊区,,丁香园小区9栋,黑龙江省哈尔滨市香坊区丁香园小区9栋,45.738224,126.665886
黑龙江省,哈尔滨市,香坊区,,乐松广场8号楼,黑龙江省哈尔滨市香坊区乐松广场8号楼,45.719364,126.649017
黑龙江省,哈尔滨市,香坊区,和兴路19号,金地家园,黑龙江省哈尔滨市香坊区和兴路19号金地家园,45.7225,126.64667
黑龙江省,哈尔滨市,香坊区,松海路88号,澜月东方18号楼1单元,黑龙江省哈尔滨市香坊区松海路88号澜月东方18号楼1单元,45.70014,126.67676
黑龙江省,哈尔滨市,香坊区,,结构街29-3,黑龙江省哈尔滨市香坊区结构街29-3,45.69913,126.69632
黑龙江省,哈尔滨市,香坊区,,乐松小区,黑龙江省哈尔滨市香坊区乐松小区,45.718182,126.649002
黑龙江省,哈尔滨市,香坊区,延福街2号,,黑龙江省哈尔滨市香坊区延福街2号,45.72772,126.70811
黑龙江省,哈尔滨市,香坊区,规划街,华侨名苑小区,黑龙江省哈尔滨市香坊区规划街华侨名苑小区,45.727341,126.657738
黑龙江省,哈尔滨市,香坊区,顺水街,顺水小区,黑龙江省哈尔滨市香坊区顺水街顺水小区,45.732201,126.689636
黑龙江省,哈尔滨市,香坊区,菜艺街49号,,黑龙江省哈尔滨市香坊区菜艺街49号,45.73256,126.68405
黑龙江省,哈尔滨市,香坊区,,赣南小区,黑龙江省哈尔滨市香坊区赣南小区,45.737598,126.706291
黑龙江省,哈尔滨市,香坊区,南直路99号,泰新国典小区,黑龙江省哈尔滨市香坊区南直路99号泰新国典小区,45.74453,126.71044
黑龙江省,哈尔滨市,香坊区,果园街,盛新领地小区,黑龙江省哈尔滨市香坊区果园街盛新领地小区,45.725521,126.705299
黑龙江省,哈尔滨市,木兰县,,,黑龙江省哈尔滨市木兰县付家屯,45.513527,125.891724
黑龙江省,哈尔滨市,木兰县,,东南村家园小区二期,黑龙江省哈尔滨市木兰县东兴镇东南村家园小区二期,46.380058,127.880333
黑龙江省,哈尔滨市,道外区,,南极国际3期15号楼,黑龙江省哈尔滨市道外区南极国际3期15号楼,45.772911,126.647186
黑龙江省,哈尔滨市,道外区,,和平小区24栋,黑龙江省哈尔滨市道外区南直路和平小区24栋,45.765629,126.709587
黑龙江省,哈尔滨市,道外区,,宝宇三期14栋,黑龙江省哈尔滨市道外区宝宇三期14栋,45.780266,126.634064
黑龙江省,哈尔滨市,道外区,,宝宇天邑澜山2号楼,黑龙江省哈尔滨市道外区宝宇天邑澜山2号楼,45.77903,126.632278
黑龙江省,哈尔滨市,道外区,道口街,地铁家园小区,黑龙江省哈尔滨市道外区道口街地铁家园小区,45.790512,126.716675
黑龙江省,哈尔滨市,道外区,桦树街,桦树家园,黑龙江省哈尔滨市道外区桦树街桦树家园,45.78928,126.702019
黑龙江省,哈尔滨市,道外区,,丽兹江畔小区3号楼,黑龙江省哈尔滨市道外区丽兹江畔小区3号楼,45.793559,126.650561
黑龙江省,哈尔滨市,道外区,,南极国际三期15栋,黑龙江省哈尔滨市道外区南极国际三期15栋,45.772911,126.647186
黑龙江省,哈尔滨市,道外区,,西开原二道街17号3号楼,黑龙江省哈尔滨市道外区西开原二道街17号3号楼,45.771351,126.634178
黑龙江省,哈尔滨市,道外区,保障街108号,,黑龙江省哈尔滨市道外区保障街108号,45.77782,126.65388
黑龙江省,哈尔滨市,道外区,,宝宇天邑澜湾,黑龙江省哈尔滨市道外区宝宇天邑澜湾,45.781792,126.632141
黑龙江省,哈尔滨市,道外区,西开元二道街17号,,黑龙江省哈尔滨市道外区西开元二道街17号,45.77018,126.634644
黑龙江省,哈尔滨市,道外区,,宝宇天邑澜山,黑龙江省哈尔滨市道外区宝宇天邑澜山,45.77903,126.632278
黑龙江省,哈尔滨市,五常市,,金泰新区11号楼7单元,黑龙江省哈尔滨市五常市五常镇金泰新区11号楼7单元,44.913582,127.156471
黑龙江省,哈尔滨市,五常市,,迎宾小区8号楼3单元,黑龙江省哈尔滨市五常市迎宾小区8号楼3单元,44.920742,127.162003
黑龙江省,哈尔滨市,五常市,,迎宾小区8号楼,黑龙江省哈尔滨市五常市迎宾小区8号楼,44.920742,127.162003
黑龙江省,哈尔滨市,五常市,,,黑龙江省哈尔滨市五常市山河镇,44.71376,127.211952
黑龙江省,哈尔滨市,五常市,,孙家屯,黑龙江省哈尔滨市五常市杜家镇孙家屯,44.816269,127.203377
黑龙江省,哈尔滨市,五常市,,福润小区四号楼,黑龙江省哈尔滨市五常市福润小区四号楼,44.929859,127.16024
黑龙江省,哈尔滨市,五常市,,龙凤山乡学田村四屯,黑龙江省哈尔滨市五常市龙凤山镇龙凤山乡学田村四屯,44.796139,127.563408
黑龙江省,哈尔滨市,五常市,,,黑龙江省哈尔滨市五常市向阳镇东新立村瓦轮屯,44.72036,127.387138
黑龙江省,哈尔滨市,五常市,,福润小区,黑龙江省哈尔滨市五常市五常镇福润小区,44.929859,127.16024
黑龙江省,哈尔滨市,五常市,,阳光花园二期,黑龙江省哈尔滨市五常市五常镇阳光花园二期,44.92373,127.15413
黑龙江省,哈尔滨市,五常市,,镇鸿霖小区,黑龙江省哈尔滨市五常市五常镇鸿霖小区,44.924911,127.152893
黑龙江省,哈尔滨市,五常市,,金座国际小区,黑龙江省哈尔滨市五常市五常镇金座国际小区,44.932442,127.171318
黑龙江省,哈尔滨市,五常市,,宝立小区顺鑫老年公寓,黑龙江省哈尔滨市五常市宝立小区顺鑫老年公寓,44.917992,127.170418
黑龙江省,哈尔滨市,五常市,建设大街425号,宝立小区,黑龙江省哈尔滨市五常市建设大街425号宝立小区,44.91703,127.16881
黑龙江省,哈尔滨市,松北区,利民大道,师大嘉园小区,黑龙江省哈尔滨市松北区利民大道师大嘉园小区,45.863571,126.547295
黑龙江省,齐齐哈尔市,甘南县,,土地局家属楼,黑龙江省齐齐哈尔市甘南县土地局家属楼,47.92037,123.50624
黑龙江省,齐齐哈尔市,甘南县,,木材西大门小二楼西侧,黑龙江省齐齐哈尔市甘南县木材西大门小二楼西侧,48.128658,123.94706
黑龙江省,齐齐哈尔市,甘南县,,龙福嘉园6号楼,黑龙江省齐齐哈尔市甘南县龙福嘉园6号楼,47.922146,123.511658
黑龙江省,齐齐哈尔市,龙沙区,,公园社区新特药旁宾馆,黑龙江省齐齐哈尔市龙沙区公园社区新特药旁宾馆,47.335941,123.96125
黑龙江省,齐齐哈尔市,龙沙区,,安顺小区集资楼6号楼,黑龙江省齐齐哈尔市龙沙区安顺小区集资楼6号楼,47.331455,123.924446
黑龙江省,齐齐哈尔市,龙沙区,江安街道,,黑龙江省齐齐哈尔市龙沙区江安街道,47.326031,123.92601
黑龙江省,齐齐哈尔市,龙沙区,,领航国际1号楼,黑龙江省齐齐哈尔市龙沙区领航国际1号楼,47.31673,123.95846
黑龙江省,齐齐哈尔市,龙沙区,彩虹街道,谊联名居2号楼,黑龙江省齐齐哈尔市龙沙区彩虹街道谊联名居2号楼,47.32654,123.96021
黑龙江省,齐齐哈尔市,龙沙区,湖滨街道,锦江阁二期23号楼1门,黑龙江省齐齐哈尔市龙沙区湖滨街道锦江阁二期23号楼1门,47.336584,123.927806
黑龙江省,齐齐哈尔市,龙沙区,,齐齐哈尔医学院附属第二医院,黑龙江省齐齐哈尔市龙沙区齐齐哈尔医学院附属第二医院,47.355869,123.953239
黑龙江省,齐齐哈尔市,拜泉县,,鑫海家园2号楼4单元,黑龙江省齐齐哈尔市拜泉县拜泉镇鑫海家园2号楼4单元,47.613178,126.09417
黑龙江省,齐齐哈尔市,梅里斯达斡尔族区,,,黑龙江省齐齐哈尔市梅里斯达斡尔族区莽格吐乡莽格吐村,47.809059,124.229637
黑龙江省,齐齐哈尔市,铁锋区,龙华街道,龙华小区4号楼,黑龙江省齐齐哈尔市铁锋区龙华街道龙华小区4号楼,47.33593,123.97438
黑龙江省,齐齐哈尔市,依安县,,,黑龙江省齐齐哈尔市依安县先锋乡四烈村6组,48.027657,125.152145
黑龙江省,齐齐哈尔市,依安县,,,黑龙江省齐齐哈尔市依安县依龙镇自新村公寓楼1号楼,47.45784,125.273399
黑龙江省,齐齐哈尔市,依安县,,东方嘉盛小区5号楼1单元,黑龙江省齐齐哈尔市依安县东方嘉盛小区5号楼1单元,47.89827,125.307419
黑龙江省,齐齐哈尔市,讷河市,,贵仁名苑5栋3单元,黑龙江省齐齐哈尔市讷河市贵仁名苑5栋3单元,48.481319,124.893341
黑龙江省,齐齐哈尔市,建华区,,农牧小区,黑龙江省齐齐哈尔市建华区农牧小区,47.35434,123.95546
黑龙江省,齐齐哈尔市,建华区,建设街道,运建小区,黑龙江省齐齐哈尔市建华区建设街道运建小区,47.353767,123.98793
黑龙江省,齐齐哈尔市,建华区,文化街道,香江家园小区,黑龙江省齐齐哈尔市建华区文化街道香江家园小区,47.380878,123.932007
黑龙江省,齐齐哈尔市,建华区,,东路小区9号楼1单元,黑龙江省齐齐哈尔市建华区东路小区9号楼1单元,47.357224,123.962725
黑龙江省,齐齐哈尔市,建华区,,运建园小区60号楼2单元,黑龙江省齐齐哈尔市建华区运建园小区60号楼2单元,47.35355,123.985062
黑龙江省,齐齐哈尔市,建华区,,运建园小区60号楼圣水湖养老院。,黑龙江省齐齐哈尔市建华区运建园小区60号楼圣水湖养老院。,47.35355,123.985062
黑龙江省,齐齐哈尔市,建华区,,运建园小区圣水湖养老院,黑龙江省齐齐哈尔市建华区运建园小区60号楼圣水湖养老院,47.35355,123.985062
黑龙江省,齐齐哈尔市,建华区,,天增小区6号楼7单元,黑龙江省齐齐哈尔市建华区天增小区6号楼7单元,47.354679,123.959633
黑龙江省,齐齐哈尔市,建华区,,福鼎小区,黑龙江省齐齐哈尔市建华区福鼎小区,47.363049,123.971046
黑龙江省,齐齐哈尔市,龙江县,七道街,明亮花苑小区,黑龙江省齐齐哈尔市龙江县七道街明亮花苑小区,47.339272,123.184921
黑龙江省,黑河市,嫩江县,,建委小区九单元,黑龙江省黑河市嫩江县嫩江镇建委小区九单元,49.17128,125.217491
黑龙江省,黑河市,嫩江市,团结1队,,黑龙江省黑河市嫩江市嫩江镇团结1队,49.146259,125.209648
黑龙江省,黑河市,嫩江市,,安居5号楼,黑龙江省黑河市嫩江市嫩江镇安居5号楼,49.18457,125.222191
黑龙江省,绥化市,安达市,七道街,仁和家园,黑龙江省绥化市安达市七道街仁和家园,46.414169,125.333336
黑龙江省,绥化市,安达市,,利鑫名苑,黑龙江省绥化市安达市利鑫名苑,46.41349,125.332268
黑龙江省,绥化市,安达市,,益城小区,黑龙江省绥化市安达市益城小区,46.416389,125.314301
黑龙江省,绥化市,安达市,,益城府园,黑龙江省绥化市安达市益城府园,46.41806,125.347809
黑龙江省,绥化市,安达市,,鸿福家园南区,黑龙江省绥化市安达市鸿福家园南区,46.408939,125.342468
黑龙江省,绥化市,北林区,,二中家属楼,黑龙江省绥化市北林区二中家属楼,46.635864,126.986122
黑龙江省,绥化市,北林区,,农行家属楼,黑龙江省绥化市北林区农行家属楼,46.831596,126.468781
黑龙江省,绥化市,北林区,,北三路嘉兴花园,黑龙江省绥化市北林区北三路嘉兴花园,46.64077,126.992859
黑龙江省,绥化市,北林区,,北五路铁路家属楼,黑龙江省绥化市北林区北五路铁路家属楼,46.636711,127.014496
黑龙江省,绥化市,北林区,,大福和城,黑龙江省绥化市北林区大福和城,46.64576,126.990112
黑龙江省,绥化市,北林区,,富电小区,黑龙江省绥化市北林区富电小区,46.628937,126.980835
黑龙江省,绥化市,北林区,,广安西街人寿保险综合楼,黑龙江省绥化市北林区广安西街人寿保险综合楼,46.623669,126.983917
